,market_cap,symbol,full_name
2863,12158800.0,RETO,ReTo Eco-Solutions Inc. Common Shares
2864,12150213.0,QH,Quhuo Limited American Depository Shares
2865,12098484.0,APPH,AppHarvest Inc. Common Stock
2866,12091594.0,LEDS,SemiLEDS Corporation Common Stock
2867,12069706.0,TGL,Treasure Global Inc. Common Stock
2868,12062285.0,LIPO,Lipella Pharmaceuticals Inc. Common Stock
2869,11994312.0,MSN,Emerson Radio Corporation Common Stock
2870,11700288.0,JAGX,Jaguar Health Inc. Common Stock
2871,11564898.0,NXGL,NexGel Inc Common Stock
2872,11506400.0,BAOS,Baosheng Media Group Holdings Limited Ordinary shares
2873,11506176.0,SQFT,Presidio Property Trust Inc. Class A Common Stock
2874,11493239.0,APRE,Aprea Therapeutics Inc. Common stock
2875,11467236.0,FAMI,Farmmi Inc. Ordinary Shares
2876,11464200.0,OCG,Oriental Culture Holding LTD Ordinary Shares
2877,11403739.0,MIMO,Airspan Networks Holdings Inc. Common Stock
2878,11389918.0,IMRN,Immuron Limited American Depositary Shares
2879,11300903.0,FUV,Arcimoto Inc. Common Stock
2880,11274904.0,CDIO,Cardio Diagnostics Holdings Inc. Common stock
2881,11274600.0,BHAT,Blue Hat Interactive Entertainment Technology Ordinary Shares
2882,11233477.0,MSGM,Motorsport Games Inc. Class A Common Stock
2883,11210020.0,LSEAW,Landsea Homes Corporation Warrant
2884,11195773.0,HPCO,Hempacco Co. Inc. Common Stock
2885,10912419.0,MITQ,Moving iMage Technologies Inc. Common Stock
2886,10815051.0,ACRX,AcelRx Pharmaceuticals Inc. Common Stock
2887,10808024.0,KITTW,Nauticus Robotics Inc. Warrant
2888,10743537.0,DATS,DatChat Inc. Common Stock
2889,10722222.0,NRXPW,NRX Pharmaceuticals Inc. Warrant
2890,10665600.0,JXJT,JX Luxventure Limited Common Stock
2891,10643712.0,NOGN,Nogin Inc. Common Stock
2892,10484284.0,VRPX,Virpax Pharmaceuticals Inc. Common Stock
2893,10413553.0,PT,Pintec Technology Holdings Limited American Depositary Shares
2894,10398870.0,REBN,Reborn Coffee Inc. Common Stock
2895,10365727.0,TRVN,Trevena Inc. Common Stock
2896,10363000.0,MOB,Mobilicom Limited American Depositary Shares
2897,10334990.0,VERO,Venus Concept Inc. Common Stock
2898,10325157.0,MGAM,Mobile Global Esports Inc. Common Stock
2899,10179890.0,APGN,Apexigen Inc. Common Stock
2900,10167795.0,WAFU,Wah Fu Education Group Limited Ordinary Shares
2901,10157960.0,GRI,GRI Bio Inc. Common Stock
2902,10094813.0,DFLIW,Dragonfly Energy Holdings Corp. Warrant
2903,10083704.0,MIND,MIND Technology Inc. Common Stock (DE)
2904,10048745.0,CVKD,Cadrenal Therapeutics Inc. Common Stock
2905,10020489.0,OXBR,Oxbridge Re Holdings Limited Ordinary Shares
2906,10005000.0,SLGCW,SomaLogic Inc. Warrant
2907,9888361.0,SNAX,Stryve Foods Inc. Class A Common Stock
2908,9868147.0,PXMD,PaxMedica Inc. Common Stock
2909,9858095.0,CPOP,Pop Culture Group Co. Ltd Class A Ordinary Shares
2910,9814234.0,CNEY,CN Energy Group Inc. Class A Ordinary Shares
2911,9786324.0,STSS,Sharps Technology Inc. Common Stock
2912,9691767.0,MNPR,Monopar Therapeutics Inc. Common Stock
2913,9678555.0,PULM,Pulmatrix Inc. Common Stock
2914,9443582.0,AMST,Amesite Inc. Common Stock
2915,9426820.0,NDRA,ENDRA Life Sciences Inc. Common Stock
2916,9346633.0,GHSI,Guardion Health Sciences Inc. Common Stock
2917,9031538.0,ISUN,iSun Inc. Common Stock
2918,9025549.0,HSCS,Heart Test Laboratories Inc. Common Stock
2919,8942117.0,GDC,GD Culture Group Limited Common Stock
2920,8887462.0,CNSP,CNS Pharmaceuticals Inc. Common Stock
2921,8717578.0,HOTH,Hoth Therapeutics Inc. Common Stock
2922,8669800.0,YOSH,Yoshiharu Global Co. Class A Common Stock
2923,8573872.0,FEMY,Femasys Inc. Common Stock
2924,8554124.0,ATXI,Avenue Therapeutics Inc. Common Stock
2925,8547882.0,AWX,Avalon Holdings Corporation Common Stock
2926,8521407.0,SGLY,Singularity Future Technology Ltd. Common Stock
2927,8517601.0,ADTHW,AdTheorent Holding Company Inc. Warrants
2928,8495625.0,SFR,Appreciate Holdings Inc. Class A Common Stock
2929,8487287.0,TMPO,Tempo Automation Holdings Inc. Common Stock
2930,8485432.0,DRCTW,Direct Digital Holdings Inc. Warrant
2931,8473221.0,NFTG,The NFT Gaming Company Inc. Common Stock
2932,8447045.0,APM,Aptorum Group Limited Class A Ordinary Shares
2933,8421960.0,VVOS,Vivos Therapeutics Inc. Common Stock
2934,8405549.0,SIDU,Sidus Space Inc. Class A Common Stock
2935,8356472.0,XOSWW,Xos Inc. Warrants
2936,8277469.0,JVA,Coffee Holding Co. Inc. Common Stock
2937,8217565.0,PETWW,Wag! Group Co Warrant
2938,8214743.0,KBNT,Kubient Inc. Common Stock
2939,8138369.0,PBTS,Powerbridge Technologies Co. Ltd. Ordinary Shares
2940,8082252.0,SBIG,SpringBig Holdings Inc. Common Stock
2941,8037866.0,ALRN,Aileron Therapeutics Inc. Common Stock
2942,8009722.0,BJDX,Bluejay Diagnostics Inc. Common Stock
2943,7866250.0,UPC,Universe Pharmaceuticals Inc. Ordinary Shares
2944,7810400.0,JCSE,JE Cleantech Holdings Limited Ordinary Shares
2945,7797457.0,NEXI,NexImmune Inc. Common Stock
2946,7785022.0,ADIL,Adial Pharmaceuticals Inc Common Stock
2947,7671804.0,NURO,NeuroMetrix Inc. Common Stock
2948,7646387.0,AVGR,Avinger Inc. Common Stock
2949,7625553.0,TOIIW,The Oncology Institute Inc. Warrant
2950,7544780.0,LXEH,Lixiang Education Holding Co. Ltd. American Depositary Shares
2951,7460639.0,FREEW,Whole Earth Brands Inc. Warrant
2952,7423872.0,QNRX,Quoin Pharmaceuticals Ltd. American Depositary Shares
2953,7332480.0,PRFX,PainReform Ltd. Ordinary Shares
2954,7309297.0,EZFL,EzFill Holdings Inc. Common Stock
2955,7274260.0,BON,Bon Natural Life Limited Ordinary Shares
2956,7193079.0,UUU,Universal Security Instruments Inc. Common Stock
2957,7148999.0,CELUW,Celularity Inc. Warrant
2958,7095000.0,ALAR,Alarum Technologies Ltd. American Depositary Share
2959,7068391.0,HYMCW,Hycroft Mining Holding Corporation  Warrant
2960,6987234.0,LIDRW,AEye Inc. Warrant
2961,6909300.0,JWEL,Jowell Global Ltd. Ordinary Shares
2962,6900600.0,BREA,Brera Holdings PLC Class B Ordinary Shares
2963,6844326.0,ICU,SeaStar Medical Holding Corporation Common Stock
2964,6839959.0,OCEAW,Ocean Biomediacal Inc. Warrants
2965,6817122.0,LUCY,Innovative Eyewear Inc. Common Stock
2966,6690310.0,VGASW,Verde Clean Fuels Inc. Warrant
2967,6644865.0,SSY,SunLink Health Systems Inc. Common Stock
2968,6547300.0,SNTG,Sentage Holdings Inc. Ordinary Shares
2969,6496054.0,TCON,TRACON Pharmaceuticals Inc. Common Stock
2970,6443624.0,AUUD,Auddia Inc. Common Stock
2971,6434355.0,INPX,Inpixon Common Stock
2972,6358974.0,SINT,SiNtx Technologies Inc. Common Stock
2973,6275380.0,EFTRW,eFFECTOR Therapeutics Inc. Warrant
2974,6267509.0,BTOG,Bit Origin Limited Ordinary Shares
2975,6252353.0,CING,Cingulate Inc. Common Stock
2976,6173825.0,AHG,Akso Health Group ADS
2977,6146504.0,GMVDW,G Medical Innovations Holdings Ltd. Warrants
2978,6077892.0,ADNWW,Advent Technologies Holdings Inc. Warrant
2979,6017850.0,VRAX,Virax Biolabs Group Limited Ordinary Shares
2980,5911887.0,QLGN,Qualigen Therapeutics Inc. Common Stock
2981,5909400.0,CXAIW,CXApp Inc. Warrant
2982,5880127.0,WHLR,Wheeler Real Estate Investment Trust Inc. Common Stock
2983,5799085.0,GBR,New Concept Energy Inc Common Stock
2984,5796320.0,PW,Power REIT (MD) Common Stock
2985,5750943.0,PRSTW,Presto Automation Inc. Warrant
2986,5741925.0,JFBR,Jeffs' Brands Ltd Ordinary Shares
2987,5729175.0,NIRWW,Near Intelligence Inc. Warrant
2988,5602400.0,BPTS,Biophytis SA American Depositary Share (0.01 Euro)
2989,5574220.0,NXL,Nexalin Technology Inc. Common Stock
2990,5516066.0,EVOK,Evoke Pharma Inc. Common Stock
2991,5365705.0,ONFO,Onfolio Holdings Inc. Common Stock
2992,5322734.0,WISA,WiSA Technologies Inc. Common Stock
2993,5226833.0,SQL,SeqLL Inc. Common stock
2994,5201205.0,BNTC,Benitec Biopharma Inc. Common Stock
2995,5160664.0,SNOA,Sonoma Pharmaceuticals Inc. Common Stock
2996,5081204.0,HOLOW,MicroCloud Hologram Inc. Warrant
2997,5019011.0,CPTNW,Cepton Inc. Warrant
2998,5003100.0,IFBD,Infobird Co. Ltd Ordinary Shares
2999,4930428.0,REVB,Revelation Biosciences Inc. Common Stock
3000,4865591.0,ATNF,180 Life Sciences Corp. Common Stock
3001,4858775.0,SISI,Shineco Inc. Common Stock
3002,4836382.0,AGFY,Agrify Corporation Common Stock
3003,4810285.0,TMBR,Timber Pharmaceuticals Inc. Common Stock
3004,4765124.0,BLPH,Bellerophon Therapeutics Inc. Common Stock
3005,4755859.0,AIHS,Senmiao Technology Limited Common Stock
3006,4742506.0,TBLT,ToughBuilt Industries Inc. Common Stock
3007,4613685.0,PIK,Kidpik Corp. Common Stock
3008,4601853.0,BNGOW,Bionano Genomics Inc. Warrant
3009,4598986.0,ACON,Aclarion Inc. Common Stock
3010,4564459.0,ASNS,Actelis Networks Inc. Common Stock
3011,4544000.0,NBRV,Nabriva Therapeutics plc Ordinary Shares Ireland
3012,4532246.0,BFIIW,BurgerFi International Inc. Warrant 
3013,4532000.0,BVXV,BiondVax Pharmaceuticals Ltd. American Depositary Shares
3014,4525265.0,YQ,17 Education & Technology Group Inc. American Depositary Shares
3015,4398505.0,BFRGW,Bullfrog AI Holdings Inc. Warrants
3016,4390781.0,RKDA,Arcadia Biosciences Inc. Common Stock
3017,4207503.0,RSLS,ReShape Lifesciences Inc. Common Stock
3018,4199041.0,AULT,Ault Alliance Inc. Common Stock
3019,4178707.0,RNAZ,TransCode Therapeutics Inc. Common Stock
3020,4131275.0,HILS,Hillstream BioPharma Inc. Common Stock
3021,4130104.0,SABSW,SAB Biotherapeutics Inc. Warrant
3022,4110310.0,CFRX,ContraFect Corporation Common Stock
3023,4082817.0,YCBD,cbdMD Inc. Common Stock
3024,4059669.0,UFAB,Unique Fabricating Inc. Common Stock
3025,4019356.0,JZXN,Jiuzi Holdings Inc. Ordinary Shares
3026,3977870.0,UTME,UTime Limited Ordinary Shares
3027,3865600.0,TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares
3028,3828392.0,WORX,SCWorx Corp. Common Stock
3029,3598858.0,BACK,IMAC Holdings Inc. Common Stock
3030,3562769.0,AMPE,Ampio Pharmaceuticals Inc.
3031,3487474.0,OPGN,OpGen Inc. Common Stock
3032,3483407.0,DBGI,Digital Brands Group Inc. Common Stock
3033,3481235.0,SYTA,Siyata Mobile Inc. Common Shares
3034,3418069.0,ZVSA,ZyVersa Therapeutics Inc. Common Stock
3035,3413157.0,INBS,Intelligent Bio Solutions Inc. Common Stock
3036,3410780.0,EDBL,Edible Garden AG Incorporated Common Stock
3037,3313884.0,BIAFW,bioAffinity Technologies Inc. Warrant
3038,3262877.0,TNON,Tenon Medical Inc. Common Stock
3039,3156512.0,DRMA,Dermata Therapeutics Inc. Common Stock
3040,3130772.0,HSTO,Histogen Inc. Common Stock
3041,3069631.0,KERN,Akerna Corp. Common Stock
3042,2893200.0,EJH,E-Home Household Service Holdings Limited Ordinary Shares
3043,2886976.0,TTOO,T2 Biosystems Inc. Common Stock
3044,2876882.0,MOTS,Motus GI Holdings Inc. Common Stock
3045,2834575.0,AGBAW,AGBA Group Holding Limited Warrant
3046,2795806.0,SNES,SenesTech Inc. Common Stock
3047,2704026.0,ADTX,Aditxt Inc. Common Stock
3048,2571335.0,AGRX,Agile Therapeutics Inc. Common Stock
3049,2566002.0,IINNW,Inspira Technologies Oxy B.H.N. Ltd. Warrant
3050,2559100.0,MTC,MMTec Inc. Common Shares
3051,2521584.0,FRGT,Freight Technologies Inc. Ordinary Shares
3052,2501501.0,AVTX,Avalo Therapeutics Inc. Common Stock
3053,2481450.0,CYTO,Altamira Therapeutics Ltd. 0.2 Common Shares (Bermuda)
3054,2399145.0,KRBP,Kiromic BioPharma Inc. Common Stock
3055,2366800.0,AKAN,Akanda Corp. Common Shares
3056,2287328.0,AGRI,AgriFORCE  Growing Systems Ltd. Common Shares
3057,2244375.0,SONDW,Sonder Holdings Inc. Warrants
3058,2238006.0,EBET,EBET INC. Common Stock
3059,2189454.0,AWINW,AERWINS Technologies Inc. Warrant
3060,2140769.0,NVVEW,Nuvve Holding Corp. Warrant
3061,2125188.0,SLRX,Salarius Pharmaceuticals Inc. Common Stock
3062,2120753.0,NRSNW,NeuroSense Therapeutics Ltd. Warrant
3063,2087837.0,DTOCW,Digital Transformation Opportunities Corp. Warrant
3064,2016850.0,SXTC,China SXT Pharmaceuticals Inc. Ordinary Shares
3065,1999200.0,GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares
3066,1979760.0,AURCW,Aurora Acquisition Corp. Warrant
3067,1970300.0,FGIWW,FGI Industries Ltd. Warrant
3068,1926591.0,HCDI,Harbor Custom Development Inc. Common Stock
3069,1884328.0,UK,Ucommune International Ltd Ordinary Shares
3070,1864078.0,VCXAW,10X Capital Venture Acquisition Corp. II Warrant
3071,1803092.0,FAZEW,FaZe Holdings Inc. Warrant
3072,1711301.0,KTTAW,Pasithea Therapeutics Corp. Warrant
3073,1648704.0,GMVD,G Medical Innovations Holdings Ltd. Ordinary Shares
3074,1631198.0,SAITW,SAI.TECH Global Corporation Warrant
3075,1610296.0,CURIW,CuriosityStream Inc. Warrant
3076,1573051.0,NXGLW,NexGel Inc Warrant
3077,1480919.0,TIVC,Tivic Health Systems Inc. Common Stock
3078,1362738.0,TCBP,TC BioPharm (Holdings) plc American Depositary Shares
3079,1285312.0,LUCYW,Innovative Eyewear Inc. Series A Warrants
3080,1247224.0,CDIOW,Cardio Diagnostics Holdings Inc. Warrant
3081,1243474.0,HSCSW,Heart Test Laboratories Inc. Warrant
3082,1183270.0,ROSEW,Rose Hill Acquisition Corporation Warrant
3083,1181766.0,BTBDW,BT Brands Inc. Warrant
3084,1073674.0,FGMCW,FG Merger Corp. Warrant
3085,1040498.0,CINGW,Cingulate Inc. Warrants
3086,1037021.0,DATSW,DatChat Inc. Series A Warrant
3087,1024262.0,SYTAW,Siyata Mobile Inc. Warrant
3088,1007279.0,AUUDW,Auddia Inc. Warrants
3089,997515.0,FWBI,First Wave BioPharma Inc. Common Stock
3090,991240.0,SMFL,Smart for Life Inc. Common Stock 
3091,973450.0,SECO,Secoo Holding Limited ADS
3092,945550.0,COEPW,Coeptis Therapeutics Holdings Inc. Warrants
3093,935952.0,UPTDW,TradeUP Acquisition Corp. Warrant
3094,895655.0,WGSWW,GeneDx Holdings Corp. Warrant
3095,887972.0,MCOM,micromobility.com Inc. Class A Common stock
3096,806566.0,APPHW,AppHarvest Inc. Warrants
3097,790302.0,TMPOW,Tempo Automation Holdings Inc. Warrant
3098,747322.0,TBLTW,ToughBuilt Industries Inc. Warrant
3099,739818.0,APGNW,Apexigen Inc. Warrant
3100,698002.0,SHFSW,SHF Holdings Inc. Warrants
3101,579057.0,GSMGW,Glory Star New Media Group Holdings Limited Warrant expiring 2/13/2025
3102,564679.0,DUO,Fangdd Network Group Ltd. American Depositary Shares
3103,546846.0,LFLYW,Leafly Holdings Inc. Warrant
3104,541511.0,SBIGW,SpringBig Holdings Inc. Warrant
3105,537865.0,ICUCW,SeaStar Medical Holding Corporation Warrant
3106,503137.0,ACONW,Aclarion Inc. Warrant
3107,400051.0,AGRIW,AgriFORCE  Growing Systems Ltd. Warrant
3108,388198.0,ITAQW,Industrial Tech Acquisitions II Inc. Warrants
3109,365199.0,TRKAW,Troika Media Group Inc. Warrant
3110,302861.0,FRBA,First Bank Common Stock
3111,276376.0,DUNEW,Dune Acquisition Corporation Warrant
3112,227252.0,KERNW,Akerna Corp Warrant
3113,163018.0,BRSHW,Bruush Oral Care Inc. Warrant
3114,158977.0,DKDCW,Data Knights Acquisition Corp. Warrant
3115,147351.0,KPLTW,Katapult Holdings Inc. Warrant
3116,143001.0,UKOMW,Ucommune International Ltd Warrant expiring 11/17/2025
3117,120372.0,REVBW,Revelation Biosciences Inc. Warrant
3118,74123.0,VLCN,Volcon Inc. Common stock
3119,55066.0,EDBLW,Edible Garden AG Incorporated Warrant
3120,54713.0,DRMAW,Dermata Therapeutics Inc. Warrant
3121,54065.0,AQNA,Algonquin Power & Utilities Corp. 6.875% Fixed-to-Floating Rate Subordinated Notes Series 2018-A due October 17 2078
3122,53198.0,TCBPW,TC BioPharm (Holdings) plc Warrants
3123,53071.0,VIEWW,View Inc. Warrant
3124,50517.0,ATNFW,180 Life Sciences Corp. Warrant
3125,44711.0,MF,Missfresh Limited American Depositary Shares
3126,43087.0,SNAXW,Stryve Foods Inc. Warrant
3127,14.0,CTBB,Qwest Corporation 6.5% Notes due 2056
3128,11.0,QVCC,QVC Inc. 6.250% Senior Secured Notes due 2068
3129,0.0,ZTR,Virtus Total Return Fund Inc.
3130,0.0,ZINGW,FTAC Zeus Acquisition Corp. Warrant
3131,0.0,ZINGU,FTAC Zeus Acquisition Corp. Unit
3132,0.0,ZING,FTAC Zeus Acquisition Corp. Class A Common Stock
3133,0.0,YOTAW,Yotta Acquisition Corporation Warrant
3134,0.0,YOTAR,Yotta Acquisition Corporation Right
3135,0.0,YOTA,Yotta Acquisition Corporation Common Stock
3136,0.0,XPDBW,Power & Digital Infrastructure Acquisition II Corp. Warrant
3137,0.0,XFIN,ExcelFin Acquisition Corp Class A Common Stock
3138,0.0,WWACW,Worldwide Webb Acquisition Corp. Warrant
3139,0.0,WWACU,Worldwide Webb Acquisition Corp. Unit
3140,0.0,WWAC,Worldwide Webb Acquisition Corp. Class A Ordinary Share
3141,0.0,WLDSW,Wearable Devices Ltd. Warrant
3142,0.0,WIW,Western Asset Inflation-Linked Opportunities & Income Fund
3143,0.0,WINVW,WinVest Acquisition Corp. Warrant
3144,0.0,WINV,WinVest Acquisition Corp. Common Stock
3145,0.0,WIA,Western Asset Inflation-Linked Income Fund
3146,0.0,WEA,Western Asset Bond Fund Share of Beneficial Interest
3147,0.0,WDI,Western Asset Diversified Income Fund Common Shares of Beneficial Interest
3148,0.0,WAVSW,Western Acquisition Ventures Corp. Warrant
3149,0.0,WAVS,Western Acquisition Ventures Corp. Common Stock
3150,0.0,VVR,Invesco Senior Income Trust Common Stock (DE)
3151,0.0,VSACW,Vision Sensing Acquisition Corp. Warrants
3152,0.0,VMCA,Valuence Merger Corp. I Class A Ordinary Shares
3153,0.0,VLT,Invesco High Income Trust II
3154,0.0,VIIAU,7GC & Co. Holdings Inc. Unit
3155,0.0,VII,7GC & Co. Holdings Inc. Class A common stock
3156,0.0,VHNAW,Vahanna Tech Edge Acquisition I Corp. Warrants
3157,0.0,VHNAU,Vahanna Tech Edge Acquisition I Corp. Units
3158,0.0,VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest
3159,0.0,VFL,abrdn National Municipal Income Fund Common Stock
3160,0.0,VAQC,Vector Acquisition Corporation II Class A Ordinary Shares
3161,0.0,UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest
3162,0.0,UTF,Cohen & Steers Infrastructure Fund Inc Common Stock
3163,0.0,UTAAW,UTA Acquisition Corporation Warrants
3164,0.0,UTAAU,UTA Acquisition Corporation Units
3165,0.0,UTAA,UTA Acquisition Corporation Class A Ordinary Shares
3166,0.0,USCTW,TKB Critical Technologies 1 Warrant
3167,0.0,USCTU,TKB Critical Technologies 1 Unit
3168,0.0,USCT,TKB Critical Technologies 1 Class A Ordinary Shares
3169,0.0,USA,Liberty All-Star Equity Fund Common Stock
3170,0.0,TYGOW,Tigo Energy Inc. Warrant
3171,0.0,TYGO,Tigo Energy Inc. Common Stock
3172,0.0,TWN,Taiwan Fund Inc. (The) Common Stock
3173,0.0,TWLVW,Twelve Seas Investment Company II Warrant
3174,0.0,TWLV,Twelve Seas Investment Company II Class A Common Stock
3175,0.0,TTP,Tortoise Pipeline & Energy Fund Inc. Common Stock
3176,0.0,TRON,Corner Growth Acquisition Corp. 2 Class A Ordinary Share
3177,0.0,TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock
3178,0.0,TMTCR,TMT Acquisition Corp Rights
3179,0.0,TMTC,TMT Acquisition Corp Ordinary Shares
3180,0.0,TMKRW,Priveterra Acquisition Corp. II Warrant to purchase Class A common stock
3181,0.0,TMKRU,Priveterra Acquisition Corp. II Unit
3182,0.0,TMKR,Priveterra Acquisition Corp. II Class A Common Stock
3183,0.0,TLGY,TLGY Acquisition Corporation Class A Ordinary Share
3184,0.0,THW,Tekla World Healthcare Fund Shares of Beneficial Interest
3185,0.0,THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest
3186,0.0,THCPW,Thunder Bridge Capital Partners IV Inc. Warrant
3187,0.0,THCP,Thunder Bridge Capital Partners IV Inc. Class A Common Stock
3188,0.0,TGAAU,Target Global Acquisition I Corp. Unit
3189,0.0,TGAA,Target Global Acquisition I Corp. Class A Ordinary Share
3190,0.0,TETE,Technology & Telecommunication Acquisition Corporation Class A Ordinary Shares
3191,0.0,TENKR,TenX Keane Acquisition Right
3192,0.0,TEI,Templeton Emerging Markets Income Fund Inc. Common Stock
3193,0.0,TCJH,Top KingWin Ltd Class A Ordinary Shares
3194,0.0,TBMCR,Trailblazer Merger Corporation I Rights
3195,0.0,TBMC,Trailblazer Merger Corporation I Class A Common Stock
3196,0.0,TBCPW,Thunder Bridge Capital Partners III Inc. Warrant
3197,0.0,TBCPU,Thunder Bridge Capital Partners III Inc. Units
3198,0.0,TBCP,Thunder Bridge Capital Partners III Inc. Class A Common Stock
3199,0.0,SZZLW,Sizzle Acquisition Corp. Warrant
3200,0.0,SZZL,Sizzle Acquisition Corp. Common stock
3201,0.0,SXTPW,60 Degrees Pharmaceuticals Inc. Warrant
3202,0.0,SXTP,60 Degrees Pharmaceuticals Inc. Common Stock
3203,0.0,SWSSW,Springwater Special Situations Corp. Warrant
3204,0.0,SWSS,Springwater Special Situations Corp. Common stock
3205,0.0,SVIIU,Spring Valley Acquisition Corp. II Unit
3206,0.0,SVII,Spring Valley Acquisition Corp. II Class A Ordinary Shares
3207,0.0,STK,Columbia Seligman Premium Technology Growth Fund Inc
3208,0.0,SMAP,SportsMap Tech Acquisition Corp. Common Stock
3209,0.0,SLVRW,SilverSPAC Inc. Warrant
3210,0.0,SLVRU,SilverSPAC Inc. Unit
3211,0.0,SLVR,SilverSPAC Inc. Class A Ordinary Share
3212,0.0,SLAMW,Slam Corp. warrant
3213,0.0,SLAMU,Slam Corp. Unit
3214,0.0,SLAM,Slam Corp. Class A Ordinary Share
3215,0.0,SKGRW,SK Growth Opportunities Corporation Warrant
3216,0.0,SKGR,SK Growth Opportunities Corporation Class A Common Stock
3217,0.0,SHUAW,SHUAA Partners Acquisition Corp I Warrant
3218,0.0,SGIIW,Seaport Global Acquisition II Corp. Warrants
3219,0.0,SGIIU,Seaport Global Acquisition II Corp. Unit
3220,0.0,SGII,Seaport Global Acquisition II Corp. Class A Common Stock
3221,0.0,SEPAU,SEP Acquisition Corp Unit
3222,0.0,SEPA,SEP Acquisition Corp Class A Common Stock
3223,0.0,SDAWW,SunCar Technology Group Inc. Warrant
3224,0.0,SDA,SunCar Technology Group Inc. Class A Ordinary Shares
3225,0.0,SCRMW,Screaming Eagle Acquisition Corp. Warrant
3226,0.0,SCRMU,Screaming Eagle Acquisition Corp. Unit
3227,0.0,SCRM,Screaming Eagle Acquisition Corp. Class A Ordinary Shares
3228,0.0,SCD,LMP Capital and Income Fund Inc. Common Stock
3229,0.0,SBI,Western Asset Intermediate Muni Fund Inc Common Stock
3230,0.0,SAGAR,Sagaliam Acquisition Corp. Rights
3231,0.0,SAGA,Sagaliam Acquisition Corp. Class A Common Stock
3232,0.0,RWOD,Redwoods Acquisition Corp. Common Stock
3233,0.0,ROSEU,Rose Hill Acquisition Corporation Unit
3234,0.0,ROCLW,Roth CH Acquisition V Co. Warrant
3235,0.0,ROCL,Roth CH Acquisition V Co. Common Stock
3236,0.0,RMGC,RMG Acquisition Corp. III Class A Ordinary Shares
3237,0.0,RFACR,RF Acquisition Corp. Rights
3238,0.0,RFAC,RF Acquisition Corp. Class A Common Stock
3239,0.0,RENEU,Cartesian Growth Corporation II Unit
3240,0.0,RENE,Cartesian Growth Corporation II Class A Ordinary Shares
3241,0.0,RCS,PIMCO Strategic Income Fund Inc.
3242,0.0,RCLFW,Rosecliff Acquisition Corp I Warrants
3243,0.0,RCLFU,Rosecliff Acquisition Corp I Unit
3244,0.0,RCLF,Rosecliff Acquisition Corp I Class A Common Stock
3245,0.0,RCACW,Revelstone Capital Acquisition Corp. Warrant
3246,0.0,RCAC,Revelstone Capital Acquisition Corp. Class A Common Stock
3247,0.0,QVCD,QVC Inc. 6.375% Senior Secured Notes due 2067
3248,0.0,QOMO,Qomolangma Acquisition Corp. Common Stock
3249,0.0,QDROW,Quadro Acquisition One Corp.  Warrant
3250,0.0,QDRO,Quadro Acquisition One Corp. Class A Ordinary Shares
3251,0.0,PZC,PIMCO California Municipal Income Fund III Common Shares of Beneficial Interest
3252,0.0,PYN,PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest
3253,0.0,PWUP,PowerUp Acquisition Corp. Class A Ordinary Shares
3254,0.0,PUCKW,Goal Acquisitions Corp. Warrant
3255,0.0,PUCK,Goal Acquisitions Corp. Common Stock
3256,0.0,PTY,Pimco Corporate & Income Opportunity Fund
3257,0.0,PTWOW,Pono Capital Two Inc. Warrants
3258,0.0,PTWO,Pono Capital Two Inc. Class A Common Stock
3259,0.0,PTHRW,Pono Capital Three Inc. Warrant
3260,0.0,PTHRU,Pono Capital Three Inc. Unit
3261,0.0,PTHR,Pono Capital Three Inc. Class A Ordinary Shares
3262,0.0,PRSRW,Prospector Capital Corp. Warrants
3263,0.0,PRSRU,Prospector Capital Corp. Unit
3264,0.0,PRSR,Prospector Capital Corp. Class A Ordinary Shares
3265,0.0,PRLHU,Pearl Holdings Acquisition Corp Unit
3266,0.0,PRLH,Pearl Holdings Acquisition Corp Class A Ordinary Shares
3267,0.0,PPYA,Papaya Growth Opportunity Corp. I Class A Common Stock
3268,0.0,PPHPW,PHP Ventures Acquisition Corp. Warrants
3269,0.0,PPHP,PHP Ventures Acquisition Corp. Class A Common Stock
3270,0.0,PNI,Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest
3271,0.0,PNF,PIMCO New York Municipal Income Fund Common Stock
3272,0.0,PNACR,Prime Number Acquisition I Corp. Right
3273,0.0,PNAC,Prime Number Acquisition I Corp. Class A Common Stock
3274,0.0,PMX,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest
3275,0.0,PML,Pimco Municipal Income Fund II Common Shares of Beneficial Interest
3276,0.0,PMF,PIMCO Municipal Income Fund Common Stock
3277,0.0,PLTNW,Plutonian Acquisition Corp. Warrant
3278,0.0,PLTNU,Plutonian Acquisition Corp. Unit
3279,0.0,PLTNR,Plutonian Acquisition Corp. Rights
3280,0.0,PLTN,Plutonian Acquisition Corp. Common Stock
3281,0.0,PLMIW,Plum Acquisition Corp. I Warrant
3282,0.0,PLMI,Plum Acquisition Corp. I Class A Ordinary Share
3283,0.0,PLAOW,Patria Latin American Opportunity Acquisition Corp. Warrant
